Outcome 2 Result 2b Kaplan-Meier Graph
" "
Generated by TriNetX
" "
Notes
48474 patients in Cohort 1 and 137931 patients in Cohort 2 were excluded because they met the index event more than 20 years ago.
" "
" "
Graph Data Table
Time (Days),Cohort 1: Survival Probability,Cohort 1: Survival Probability 95 % CI Lower,Cohort 1: Survival Probability 95 % CI Upper,Cohort 2: Survival Probability,Cohort 2: Survival Probability 95 % CI Lower,Cohort 2: Survival Probability 95 % CI Upper
6741,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8504262390115032,0.8472881377655305,0.8535055698389861
6742,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8504262390115032,0.8472881377655305,0.8535055698389861
6743,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8504262390115032,0.8472881377655305,0.8535055698389861
6744,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8504262390115032,0.8472881377655305,0.8535055698389861
6745,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8502700255216048,0.8471172125761007,0.8533635889091438
6746,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8502700255216048,0.8471172125761007,0.8533635889091438
6747,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8502700255216048,0.8471172125761007,0.8533635889091438
6748,0.8692912769189535,0.8639052570968762,0.8744799412154903,0.8502700255216048,0.8471172125761007,0.8533635889091438
6749,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8502700255216048,0.8471172125761007,0.8533635889091438
6750,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8502700255216048,0.8471172125761007,0.8533635889091438
6751,,,,0.8502700255216048,0.8471172125761007,0.8533635889091438
6752,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8502700255216048,0.8471172125761007,0.8533635889091438
6753,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8502700255216048,0.8471172125761007,0.8533635889091438
6754,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8502700255216048,0.8471172125761007,0.8533635889091438
6755,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8501100198713367,0.8469418351054542,0.853218451561509
6756,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8501100198713367,0.8469418351054542,0.853218451561509
6757,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8499491056143106,0.8467654506247714,0.8530724992046728
6758,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8499491056143106,0.8467654506247714,0.8530724992046728
6759,0.8687459248004348,0.8632527560242029,0.8740348582196751,0.8499491056143106,0.8467654506247714,0.8530724992046728
6760,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8497870253119444,0.8465877517285619,0.8529255225770638
6761,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.849624635282265,0.8464097633370072,0.8527782153369646
6762,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.849624635282265,0.8464097633370072,0.8527782153369646
6763,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8494610886729702,0.8462304726118485,0.8526298907270476
6764,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8491327945324194,0.8458706995419634,0.8523320274944748
6765,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8489682976717966,0.845690516204793,0.8521826929651297
6766,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8489682976717966,0.845690516204793,0.8521826929651297
6767,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8489682976717966,0.845690516204793,0.8521826929651297
6768,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8489682976717966,0.845690516204793,0.8521826929651297
6769,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8489682976717966,0.845690516204793,0.8521826929651297
6770,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8489682976717966,0.845690516204793,0.8521826929651297
6771,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.848801996340224,0.8455082572182444,0.852031814034027
6772,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.848801996340224,0.8455082572182444,0.852031814034027
6773,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.848801996340224,0.8455082572182444,0.852031814034027
6774,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8486338168283676,0.8453238345994406,0.8518793306649537
6775,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8486338168283676,0.8453238345994406,0.8518793306649537
6776,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8486338168283676,0.8453238345994406,0.8518793306649537
6777,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8486338168283676,0.8453238345994406,0.8518793306649537
6778,0.8681858049262888,0.8625817911902376,0.8735783712511964,0.8486338168283676,0.8453238345994406,0.8518793306649537
6779,0.8675987962684615,0.8618753887350997,0.8731028606196701,0.8486338168283676,0.8453238345994406,0.8518793306649537
6780,0.8675987962684615,0.8618753887350997,0.8731028606196701,0.8484629280211132,0.845136252419174,0.8517245704778269
6781,0.8675987962684615,0.8618753887350997,0.8731028606196701,0.848291625188885,0.8449482630196938,0.8515693881867877
6782,0.8675987962684615,0.8618753887350997,0.8731028606196701,0.848291625188885,0.8449482630196938,0.8515693881867877
6783,0.8675987962684615,0.8618753887350997,0.8731028606196701,0.848291625188885,0.8449482630196938,0.8515693881867877
6784,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6785,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6786,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6787,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6788,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6789,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6790,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.848291625188885,0.8449482630196938,0.8515693881867877
6791,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8481153751109316,0.8447544234485989,0.8514101270108577
6792,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8481153751109316,0.8447544234485989,0.8514101270108577
6793,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8481153751109316,0.8447544234485989,0.8514101270108577
6794,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8481153751109316,0.8447544234485989,0.8514101270108577
6795,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8481153751109316,0.8447544234485989,0.8514101270108577
6796,,,,0.8481153751109316,0.8447544234485989,0.8514101270108577
6797,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8481153751109316,0.8447544234485989,0.8514101270108577
6798,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6799,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6800,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6801,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6802,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6803,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6804,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6805,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6806,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6807,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8479356134799206,0.844556452720418,0.8512479493841768
6808,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6809,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6810,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6811,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6812,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6813,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6814,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6815,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6816,0.8670053634392769,0.8611624912558651,0.8726209002694421,0.8477495810943396,0.8443510060764833,0.8510806597472156
6817,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6818,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6819,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6820,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6821,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6822,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6823,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6824,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6825,0.8663588270012165,0.8603769066597352,0.8721039007830962,0.8477495810943396,0.8443510060764833,0.8510806597472156
6826,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8477495810943396,0.8443510060764833,0.8510806597472156
6827,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8477495810943396,0.8443510060764833,0.8510806597472156
6828,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8477495810943396,0.8443510060764833,0.8510806597472156
6829,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8477495810943396,0.8443510060764833,0.8510806597472156
6830,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8477495810943396,0.8443510060764833,0.8510806597472156
6831,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8477495810943396,0.8443510060764833,0.8510806597472156
6832,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8475510913773898,0.8441305001961398,0.850903415623115
6833,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8475510913773898,0.8441305001961398,0.850903415623115
6834,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8475510913773898,0.8441305001961398,0.850903415623115
6835,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8475510913773898,0.8441305001961398,0.850903415623115
6836,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.847349963923338,0.8439069107929946,0.8507239599517774
6837,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.847349963923338,0.8439069107929946,0.8507239599517774
6838,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.847349963923338,0.8439069107929946,0.8507239599517774
6839,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.847349963923338,0.8439069107929946,0.8507239599517774
6840,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8471467624931396,0.8436809313149665,0.850542731496596
6841,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8471467624931396,0.8436809313149665,0.850542731496596
6842,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8471467624931396,0.8436809313149665,0.850542731496596
6843,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8471467624931396,0.8436809313149665,0.850542731496596
6844,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8471467624931396,0.8436809313149665,0.850542731496596
6845,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8469403427167033,0.8434511566760398,0.8503588365917899
6846,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8469403427167033,0.8434511566760398,0.8503588365917899
6847,0.8656974843851855,0.8595734395659531,0.8715748184683048,0.8469403427167033,0.8434511566760398,0.8503588365917899
6848,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8469403427167033,0.8434511566760398,0.8503588365917899
6849,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8469403427167033,0.8434511566760398,0.8503588365917899
6850,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8469403427167033,0.8434511566760398,0.8503588365917899
6851,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8467298181472982,0.8432164947037281,0.850171586399373
6852,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8467298181472982,0.8432164947037281,0.850171586399373
6853,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6854,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6855,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6856,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6857,,,,0.8463068761801917,0.8427453605805275,0.8497951033609094
6858,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6859,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6860,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6861,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6862,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6863,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6864,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6865,0.8649948078556525,0.8587139472608433,0.871017854420445,0.8463068761801917,0.8427453605805275,0.8497951033609094
6866,0.8642573868770879,0.8578080597496086,0.8704367417697612,0.8463068761801917,0.8427453605805275,0.8497951033609094
6867,0.8642573868770879,0.8578080597496086,0.8704367417697612,0.8463068761801917,0.8427453605805275,0.8497951033609094
6868,,,,0.8460846317274137,0.8424967444842045,0.8495982707927123
6869,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8460846317274137,0.8424967444842045,0.8495982707927123
6870,,,,0.8458605033481487,0.8422459949504493,0.8493997899265147
6871,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8458605033481487,0.8422459949504493,0.8493997899265147
6872,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8458605033481487,0.8422459949504493,0.8493997899265147
6873,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8458605033481487,0.8422459949504493,0.8493997899265147
6874,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8458605033481487,0.8422459949504493,0.8493997899265147
6875,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8458605033481487,0.8422459949504493,0.8493997899265147
6876,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8458605033481487,0.8422459949504493,0.8493997899265147
6877,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8456313349646889,0.8419891905140169,0.8491972399754337
6878,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8456313349646889,0.8419891905140169,0.8491972399754337
6879,0.8635148977131044,0.8568992513343275,0.8698484052325847,0.8456313349646889,0.8419891905140169,0.8491972399754337
6880,0.8627500483794354,0.85596231775543,0.8692428471561335,0.8456313349646889,0.8419891905140169,0.8491972399754337
6881,0.8627500483794354,0.85596231775543,0.8692428471561335,0.8456313349646889,0.8419891905140169,0.8491972399754337
6882,0.8627500483794354,0.85596231775543,0.8692428471561335,0.8456313349646889,0.8419891905140169,0.8491972399754337
6883,0.8627500483794354,0.85596231775543,0.8692428471561335,0.8456313349646889,0.8419891905140169,0.8491972399754337
6884,0.8627500483794354,0.85596231775543,0.8692428471561335,0.8456313349646889,0.8419891905140169,0.8491972399754337
6885,0.8619734956806236,0.8550128779134006,0.8686261502837976,0.8456313349646889,0.8419891905140169,0.8491972399754337
6886,0.8619734956806236,0.8550128779134006,0.8686261502837976,0.8456313349646889,0.8419891905140169,0.8491972399754337
6887,0.8619734956806236,0.8550128779134006,0.8686261502837976,0.8456313349646889,0.8419891905140169,0.8491972399754337
6888,0.8619734956806236,0.8550128779134006,0.8686261502837976,0.8456313349646889,0.8419891905140169,0.8491972399754337
6889,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6890,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6891,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6892,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6893,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6894,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6895,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6896,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6897,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6898,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6899,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6900,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6901,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6902,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6903,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6904,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6905,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6906,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8456313349646889,0.8419891905140169,0.8491972399754337
6907,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6908,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6909,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6910,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6911,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6912,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6913,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6914,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6915,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6916,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6917,0.8611905951395875,0.8540586537624534,0.8680015027479565,0.8453737561237,0.8416968636788799,0.8489731055613376
6918,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6919,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6920,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6921,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6922,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6923,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6924,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6925,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6926,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6927,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6928,0.8603412947499031,0.8530123773024598,0.8673337962333738,0.8453737561237,0.8416968636788799,0.8489731055613376
6929,0.8594525124206162,0.851913593554003,0.8666383018651336,0.8450928077168791,0.841374898953723,0.8487316108738534
6930,0.8594525124206162,0.851913593554003,0.8666383018651336,0.8450928077168791,0.841374898953723,0.8487316108738534
6931,0.8594525124206162,0.851913593554003,0.8666383018651336,0.8450928077168791,0.841374898953723,0.8487316108738534
6932,0.8594525124206162,0.851913593554003,0.8666383018651336,0.8448075924594657,0.8410478787277501,0.8484865947763497
6933,0.8594525124206162,0.851913593554003,0.8666383018651336,0.8448075924594657,0.8410478787277501,0.8484865947763497
6934,0.8594525124206162,0.851913593554003,0.8666383018651336,0.8445203406429201,0.8407187018132399,0.8482396457253785
6935,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8445203406429201,0.8407187018132399,0.8482396457253785
6936,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8445203406429201,0.8407187018132399,0.8482396457253785
6937,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8445203406429201,0.8407187018132399,0.8482396457253785
6938,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8445203406429201,0.8407187018132399,0.8482396457253785
6939,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8445203406429201,0.8407187018132399,0.8482396457253785
6940,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8442245366707157,0.8403789166196961,0.8479861043297215
6941,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8442245366707157,0.8403789166196961,0.8479861043297215
6942,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8442245366707157,0.8403789166196961,0.8479861043297215
6943,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8442245366707157,0.8403789166196961,0.8479861043297215
6944,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8442245366707157,0.8403789166196961,0.8479861043297215
6945,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8442245366707157,0.8403789166196961,0.8479861043297215
6946,,,,0.8442245366707157,0.8403789166196961,0.8479861043297215
6947,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6948,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6949,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6950,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6951,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6952,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6953,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6954,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6955,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6956,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6957,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6958,0.8576374067977641,0.8496786801188135,0.8652088857991802,0.8439205307158473,0.8400289771469229,0.8477262192398614
6959,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8439205307158473,0.8400289771469229,0.8477262192398614
6960,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8439205307158473,0.8400289771469229,0.8477262192398614
6961,,,,0.8439205307158473,0.8400289771469229,0.8477262192398614
6962,,,,0.8439205307158473,0.8400289771469229,0.8477262192398614
6963,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8439205307158473,0.8400289771469229,0.8477262192398614
6964,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8439205307158473,0.8400289771469229,0.8477262192398614
6965,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8439205307158473,0.8400289771469229,0.8477262192398614
6966,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8439205307158473,0.8400289771469229,0.8477262192398614
6967,0.856651616675008,0.8484548285007257,0.8644412195792485,0.843591131601595,0.8396462236853245,0.84744803537307
6968,0.856651616675008,0.8484548285007257,0.8644412195792485,0.843591131601595,0.8396462236853245,0.84744803537307
6969,0.856651616675008,0.8484548285007257,0.8644412195792485,0.843591131601595,0.8396462236853245,0.84744803537307
6970,0.856651616675008,0.8484548285007257,0.8644412195792485,0.843591131601595,0.8396462236853245,0.84744803537307
6971,0.856651616675008,0.8484548285007257,0.8644412195792485,0.843591131601595,0.8396462236853245,0.84744803537307
6972,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6973,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6974,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6975,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6976,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6977,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6978,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6979,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6980,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6981,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6982,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6983,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6984,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8432546373329071,0.8392548016634885,0.8471642433049578
6985,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8428970229828932,0.8388359589325449,0.8468653392942977
6986,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8428970229828932,0.8388359589325449,0.8468653392942977
6987,0.856651616675008,0.8484548285007257,0.8644412195792485,0.8428970229828932,0.8388359589325449,0.8468653392942977
